date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,category,ticker,source,resampleFreq
2023-10-09,166.72,168.19,164.95,166.38,8183490,152.8749575122,154.2228833012,151.2519448275,152.5631923638,8183490,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-10,166.54,167.4,165.675,166.765,6512874,152.7099053748,153.4984878092,151.9167381588,152.9162205466,6512874,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-11,161.1,165.08,160.48,165.07,12570718,147.7216629992,151.371149149,147.1531500813,151.3619795858,12570718,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-12,161.23,163.26,160.9,163.26,7396969,147.8408673206,149.7022886483,147.5382717353,149.7022886483,7396969,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-13,164.06,164.84,162.3,163.41,8044677,150.4358537036,151.1510796324,148.822010582,149.8398320962,8044677,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-16,165.4,165.81,163.85,165.34,5445954,151.6645751711,152.0405272619,150.2432928765,151.6095577919,5445954,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-17,167.59,168.2,164.65,164.83,7538316,153.6727095098,154.2320528644,150.9768579318,151.1419100692,7538316,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-18,168.92,169.7,167.5817,168.47,6893452,154.8922614141,155.607487343,153.6650987724,154.4796310706,6893452,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-19,169.1,170.17,167.51,168.7,6580157,155.0573135516,156.038456813,153.5993530043,154.6905310239,6580157,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-20,166.83,169.1,166.095,168.41,7458286,152.9758227073,155.0573135516,152.3018598128,154.4246136914,7458286,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-23,160.68,164.43,160.25,163.3,16232376,147.3365413452,150.7751275416,146.942250128,149.7389669011,16232376,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-24,156.65,161.08,156.47,160.89,17689936,143.6412073794,147.7033238728,143.476155242,147.5291021722,17689936,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-25,155.87,157.41,155.17,156.94,10502368,142.9259814505,144.3380941819,142.2841120272,143.9071247119,10502368,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-26,154.75,155.18,153.63,155.01,10830422,141.8989903732,142.2932815904,140.8719992958,142.1373990161,10830422,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-27,144.35,151.25,143.96,150.72,24524341,132.362644655,138.6896432565,132.0050316906,138.2036564074,24524341,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-30,146.09,146.44,144.32,145.66,13857148,133.9581486502,134.2790833619,132.3351359655,133.563857433,13857148,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-31,145.73,146.5178,144.23,146.1,14261264,133.6280443753,134.3504225635,132.2526098968,133.9673182134,14261264,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-01,143.98,146.015,143.82,145.98,10819561,132.023370817,133.8893769263,131.876657806,133.8572834551,10819561,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-02,148.76,148.9999,143.83,144.54,11099076,136.4064220221,136.626399843,131.8858273691,132.5368663557,11099076,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-03,147.61,148.56,146.15,148.3,13159994,135.3519222552,136.2230307583,134.0131660293,135.9846221153,13159994,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-06,147.0,149.3299,146.69,148.73,10634159,134.7925789005,136.9289954283,134.5083224416,136.3789133325,10634159,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-07,144.41,145.61,143.24,145.16,15054584,132.4176620342,133.5180096171,131.3448231409,133.1053792735,15054584,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-08,142.4,144.65,142.25,143.88,12654140,130.5745798329,132.6377315508,130.437036385,131.9316751851,12654140,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-09,141.94,143.91,141.78,143.05,10359504,130.1527799261,131.9591838747,130.0060669151,131.1706014403,10359504,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-10,142.95,143.44,141.73,143.29,11990412,131.0789058084,131.5282144047,129.9602190991,131.3906709569,11990412,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-13,144.0,144.3,142.85,143.15,8747672,132.0417099434,132.3167968391,130.9872101765,131.2622970722,8747672,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-14,145.05,145.5,143.86,144.48,11224352,133.0045140784,133.417144422,131.9133360587,132.4818489765,11224352,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-15,145.56,146.64,144.41,144.86,10052077,133.4721618011,134.4624746257,132.4176620342,132.8302923778,10052077,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-11-16,141.77,143.51,140.74,143.02,14031345,131.3815013937,132.9939991889,130.4269768367,132.5399049822,14031345,1.51,1.0,hdividend,CVX,Tiingo,daily
2023-11-17,144.46,145.185,142.4,142.95,11077904,133.8743859161,134.5462599975,131.9653368023,132.4750343812,11077904,0.0,1.0,hdividend,CVX,Tiingo,daily
